"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"04/09/2024","AirNow","120013012","3","4.4","ug/m3 LC","24","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"04/10/2024","AirNow","120013012","3","7.3","ug/m3 LC","41","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"04/11/2024","AirNow","120013012","3","8.4","ug/m3 LC","47","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"04/12/2024","AirNow","120013012","3","3.9","ug/m3 LC","22","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"04/13/2024","AirNow","120013012","3","3.7","ug/m3 LC","21","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"04/14/2024","AirNow","120013012","3","5.1","ug/m3 LC","28","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"04/15/2024","AirNow","120013012","3","5.5","ug/m3 LC","31","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"04/16/2024","AirNow","120013012","3","5.8","ug/m3 LC","32","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"04/17/2024","AirNow","120013012","3","4.6","ug/m3 LC","26","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"04/18/2024","AirNow","120013012","3","7.8","ug/m3 LC","43","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"04/19/2024","AirNow","120013012","3","8.4","ug/m3 LC","47","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"04/20/2024","AirNow","120013012","3","6.9","ug/m3 LC","38","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"04/21/2024","AirNow","120013012","3","5.1","ug/m3 LC","28","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"04/22/2024","AirNow","120013012","3","4.7","ug/m3 LC","26","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"04/23/2024","AirNow","120013012","3","6.8","ug/m3 LC","38","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"04/24/2024","AirNow","120013012","3","10","ug/m3 LC","53","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"04/25/2024","AirNow","120013012","3","9.3","ug/m3 LC","51","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"04/26/2024","AirNow","120013012","3","11.9","ug/m3 LC","56","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"04/27/2024","AirNow","120013012","3","7.9","ug/m3 LC","44","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"04/28/2024","AirNow","120013012","3","6.5","ug/m3 LC","36","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"04/29/2024","AirNow","120013012","3","6.2","ug/m3 LC","34","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"04/30/2024","AirNow","120013012","3","7.4","ug/m3 LC","41","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"05/01/2024","AirNow","120013012","3","5.6","ug/m3 LC","31","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"05/02/2024","AirNow","120013012","3","7.1","ug/m3 LC","39","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"05/03/2024","AirNow","120013012","3","5.8","ug/m3 LC","32","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"05/04/2024","AirNow","120013012","3","5","ug/m3 LC","28","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"05/05/2024","AirNow","120013012","3","5.7","ug/m3 LC","32","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"05/06/2024","AirNow","120013012","3","6.4","ug/m3 LC","36","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"05/07/2024","AirNow","120013012","3","7.7","ug/m3 LC","43","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"05/08/2024","AirNow","120013012","3","7.3","ug/m3 LC","41","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"05/09/2024","AirNow","120013012","3","6.9","ug/m3 LC","38","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"05/10/2024","AirNow","120013012","3","7.9","ug/m3 LC","44","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"05/11/2024","AirNow","120013012","3","5.7","ug/m3 LC","32","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"05/12/2024","AirNow","120013012","3","5.2","ug/m3 LC","29","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"05/13/2024","AirNow","120013012","3","4.5","ug/m3 LC","25","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"05/14/2024","AirNow","120013012","3","7.5","ug/m3 LC","42","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"05/15/2024","AirNow","120013012","3","9.2","ug/m3 LC","51","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"05/16/2024","AirNow","120013012","3","8.6","ug/m3 LC","48","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"05/17/2024","AirNow","120013012","3","9","ug/m3 LC","50","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"05/18/2024","AirNow","120013012","3","9.1","ug/m3 LC","51","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"05/19/2024","AirNow","120013012","3","8","ug/m3 LC","44","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"05/20/2024","AirNow","120013012","3","5.5","ug/m3 LC","31","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"05/21/2024","AirNow","120013012","3","4.1","ug/m3 LC","23","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"05/22/2024","AirNow","120013012","3","2.8","ug/m3 LC","16","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"05/23/2024","AirNow","120013012","3","3.8","ug/m3 LC","21","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"05/24/2024","AirNow","120013012","3","4.7","ug/m3 LC","26","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"05/25/2024","AirNow","120013012","3","7.6","ug/m3 LC","42","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"05/26/2024","AirNow","120013012","3","9.4","ug/m3 LC","52","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"05/27/2024","AirNow","120013012","3","8.2","ug/m3 LC","46","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"05/28/2024","AirNow","120013012","3","8.6","ug/m3 LC","48","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"05/29/2024","AirNow","120013012","3","6.1","ug/m3 LC","34","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"05/30/2024","AirNow","120013012","3","6.1","ug/m3 LC","34","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"05/31/2024","AirNow","120013012","3","7.9","ug/m3 LC","44","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"06/01/2024","AirNow","120013012","3","5.1","ug/m3 LC","28","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"06/02/2024","AirNow","120013012","3","5.4","ug/m3 LC","30","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"06/03/2024","AirNow","120013012","3","6.7","ug/m3 LC","37","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"06/04/2024","AirNow","120013012","3","6.3","ug/m3 LC","35","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"06/05/2024","AirNow","120013012","3","7.3","ug/m3 LC","41","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"06/06/2024","AirNow","120013012","3","8","ug/m3 LC","44","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"06/07/2024","AirNow","120013012","3","7.2","ug/m3 LC","40","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"06/08/2024","AirNow","120013012","3","10.9","ug/m3 LC","54","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"06/09/2024","AirNow","120013012","3","8.9","ug/m3 LC","49","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"06/10/2024","AirNow","120013012","3","6.6","ug/m3 LC","37","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"06/11/2024","AirNow","120013012","3","5.4","ug/m3 LC","30","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"06/12/2024","AirNow","120013012","3","5.2","ug/m3 LC","29","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"06/13/2024","AirNow","120013012","3","6.5","ug/m3 LC","36","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"06/14/2024","AirNow","120013012","3","4.6","ug/m3 LC","26","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"06/15/2024","AirNow","120013012","3","3.6","ug/m3 LC","20","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"06/16/2024","AirNow","120013012","3","4.9","ug/m3 LC","27","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"06/17/2024","AirNow","120013012","3","6.7","ug/m3 LC","37","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"06/18/2024","AirNow","120013012","3","7","ug/m3 LC","39","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"06/19/2024","AirNow","120013012","3","7.8","ug/m3 LC","43","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"06/20/2024","AirNow","120013012","3","7","ug/m3 LC","39","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"06/21/2024","AirNow","120013012","3","5.8","ug/m3 LC","32","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"06/22/2024","AirNow","120013012","3","4.2","ug/m3 LC","23","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
"06/23/2024","AirNow","120013012","3","4.8","ug/m3 LC","27","Paynes Prairie Farm","1","100.0000","88101","PM2.5 - Local Conditions","","","23540","Gainesville, FL","12","Florida","001","Alachua","29.5661120008103","-82.26608"
